LineID,MatID,PatID
MS12_2112-020,MS11S2016-021,MS11S2080-015
MS12_2112-021,MS11S2016-021,MS11S2080-015
MS12_2112-022,MS11S2016-021,MS11S2080-015
MS12_2112-023,MS11S2016-021,MS11S2080-015
MS12_2112-024,MS11S2016-021,MS11S2080-015
MS12_2113-001,MS11S2020-020,MS11S2058-022
MS12_2113-002,MS11S2020-020,MS11S2058-022
MS12_2113-003,MS11S2020-020,MS11S2058-022
MS12_2113-004,MS11S2020-020,MS11S2058-022
MS12_2113-005,MS11S2020-020,MS11S2058-022
MS12_2113-006,MS11S2020-020,MS11S2058-022
MS12_2113-007,MS11S2020-020,MS11S2058-022
MS12_2113-008,MS11S2020-020,MS11S2058-022
MS12_2113-009,MS11S2020-020,MS11S2058-022
MS12_2113-010,MS11S2020-020,MS11S2058-022
MS12_2113-011,MS11S2020-020,MS11S2058-022
MS12_2113-012,MS11S2020-020,MS11S2058-022
MS12_2113-013,MS11S2020-020,MS11S2058-022
MS12_2113-014,MS11S2020-020,MS11S2058-022
MS12_2113-015,MS11S2020-020,MS11S2058-022
MS12_2113-016,MS11S2020-020,MS11S2058-022
MS12_2113-017,MS11S2020-020,MS11S2058-022
MS12_2113-018,MS11S2020-020,MS11S2058-022
MS12_2113-019,MS11S2020-020,MS11S2058-022
MS12_2113-020,MS11S2020-020,MS11S2058-022
MS12_2113-021,MS11S2020-020,MS11S2058-022
MS12_2113-022,MS11S2020-020,MS11S2058-022
MS12_2113-023,MS11S2020-020,MS11S2058-022
MS12_2113-024,MS11S2020-020,MS11S2058-022
MS12_2115-001,MS11S2021-003,MS11S2053-015
MS12_2115-002,MS11S2021-003,MS11S2053-015
MS12_2115-003,MS11S2021-003,MS11S2053-015
MS12_2115-004,MS11S2021-003,MS11S2053-015
MS12_2115-005,MS11S2021-003,MS11S2053-015
MS12_2115-006,MS11S2021-003,MS11S2053-015
MS12_2115-007,MS11S2021-003,MS11S2053-015
MS12_2115-008,MS11S2021-003,MS11S2053-015
MS12_2115-009,MS11S2021-003,MS11S2053-015
MS12_2115-010,MS11S2021-003,MS11S2053-015
MS12_2115-011,MS11S2021-003,MS11S2053-015
MS12_2115-012,MS11S2021-003,MS11S2053-015
MS12_2115-013,MS11S2021-003,MS11S2053-015
MS12_2115-014,MS11S2021-003,MS11S2053-015
MS12_2115-015,MS11S2021-003,MS11S2053-015
MS12_2115-016,MS11S2021-003,MS11S2053-015
MS12_2115-017,MS11S2021-003,MS11S2053-015
MS12_2115-018,MS11S2021-003,MS11S2053-015
MS12_2115-019,MS11S2021-003,MS11S2053-015
MS12_2115-020,MS11S2021-003,MS11S2053-015
MS12_2115-021,MS11S2021-003,MS11S2053-015
MS12_2115-022,MS11S2021-003,MS11S2053-015
MS12_2115-023,MS11S2021-003,MS11S2053-015
MS12_2115-024,MS11S2021-003,MS11S2053-015
MS12_2117-001,MS11S2024-006,MS11S2029-014
MS12_2117-002,MS11S2024-006,MS11S2029-014
MS12_2117-003,MS11S2024-006,MS11S2029-014
MS12_2117-004,MS11S2024-006,MS11S2029-014
MS12_2117-005,MS11S2024-006,MS11S2029-014
MS12_2117-006,MS11S2024-006,MS11S2029-014
MS12_2117-007,MS11S2024-006,MS11S2029-014
MS12_2117-008,MS11S2024-006,MS11S2029-014
MS12_2117-009,MS11S2024-006,MS11S2029-014
MS12_2117-010,MS11S2024-006,MS11S2029-014
MS12_2117-011,MS11S2024-006,MS11S2029-014
MS12_2117-012,MS11S2024-006,MS11S2029-014
MS12_2117-013,MS11S2024-006,MS11S2029-014
MS12_2117-014,MS11S2024-006,MS11S2029-014
MS12_2117-015,MS11S2024-006,MS11S2029-014
MS12_2117-016,MS11S2024-006,MS11S2029-014
MS12_2117-017,MS11S2024-006,MS11S2029-014
MS12_2117-018,MS11S2024-006,MS11S2029-014
MS12_2117-019,MS11S2024-006,MS11S2029-014
MS12_2117-020,MS11S2024-006,MS11S2029-014
MS12_2117-021,MS11S2024-006,MS11S2029-014
MS12_2117-022,MS11S2024-006,MS11S2029-014
MS12_2117-023,MS11S2024-006,MS11S2029-014
MS12_2117-024,MS11S2024-006,MS11S2029-014
MS12_2119-001,MS11S2024-015,MS11S2077-003
MS12_2119-002,MS11S2024-015,MS11S2077-003
MS12_2119-003,MS11S2024-015,MS11S2077-003
MS12_2119-004,MS11S2024-015,MS11S2077-003
MS12_2119-005,MS11S2024-015,MS11S2077-003
MS12_2119-006,MS11S2024-015,MS11S2077-003
MS12_2119-007,MS11S2024-015,MS11S2077-003
MS12_2119-008,MS11S2024-015,MS11S2077-003
MS12_2119-009,MS11S2024-015,MS11S2077-003
MS12_2119-010,MS11S2024-015,MS11S2077-003
MS12_2119-011,MS11S2024-015,MS11S2077-003
MS12_2119-012,MS11S2024-015,MS11S2077-003
MS12_2119-013,MS11S2024-015,MS11S2077-003
MS12_2119-014,MS11S2024-015,MS11S2077-003
MS12_2119-015,MS11S2024-015,MS11S2077-003
MS12_2119-016,MS11S2024-015,MS11S2077-003
MS12_2119-017,MS11S2024-015,MS11S2077-003
MS12_2119-018,MS11S2024-015,MS11S2077-003
MS12_2119-019,MS11S2024-015,MS11S2077-003
MS12_2119-020,MS11S2024-015,MS11S2077-003
MS12_2119-021,MS11S2024-015,MS11S2077-003
MS12_2119-022,MS11S2024-015,MS11S2077-003
MS12_2119-023,MS11S2024-015,MS11S2077-003
MS12_2119-024,MS11S2024-015,MS11S2077-003
MS12_2121-001,MS11S2024-023,MS11S2080-007
MS12_2121-002,MS11S2024-023,MS11S2080-007
MS12_2121-003,MS11S2024-023,MS11S2080-007
MS12_2121-004,MS11S2024-023,MS11S2080-007
MS12_2121-005,MS11S2024-023,MS11S2080-007
MS12_2121-006,MS11S2024-023,MS11S2080-007
MS12_2121-007,MS11S2024-023,MS11S2080-007
MS12_2121-008,MS11S2024-023,MS11S2080-007
MS12_2121-009,MS11S2024-023,MS11S2080-007
MS12_2121-010,MS11S2024-023,MS11S2080-007
MS12_2121-011,MS11S2024-023,MS11S2080-007
MS12_2121-012,MS11S2024-023,MS11S2080-007
MS12_2121-013,MS11S2024-023,MS11S2080-007
MS12_2121-014,MS11S2024-023,MS11S2080-007
MS12_2121-015,MS11S2024-023,MS11S2080-007
MS12_2121-016,MS11S2024-023,MS11S2080-007
MS12_2121-017,MS11S2024-023,MS11S2080-007
MS12_2121-018,MS11S2024-023,MS11S2080-007
MS12_2121-019,MS11S2024-023,MS11S2080-007
MS12_2121-020,MS11S2024-023,MS11S2080-007
MS12_2121-021,MS11S2024-023,MS11S2080-007
MS12_2121-022,MS11S2024-023,MS11S2080-007
MS12_2121-023,MS11S2024-023,MS11S2080-007
MS12_2121-024,MS11S2024-023,MS11S2080-007
MS12_2122-001,MS11S2024-024,MS11S2070-018
MS12_2122-002,MS11S2024-024,MS11S2070-018
MS12_2122-003,MS11S2024-024,MS11S2070-018
MS12_2122-004,MS11S2024-024,MS11S2070-018
MS12_2122-005,MS11S2024-024,MS11S2070-018
MS12_2122-006,MS11S2024-024,MS11S2070-018
MS12_2122-007,MS11S2024-024,MS11S2070-018
MS12_2122-008,MS11S2024-024,MS11S2070-018
MS12_2122-009,MS11S2024-024,MS11S2070-018
MS12_2122-010,MS11S2024-024,MS11S2070-018
MS12_2122-011,MS11S2024-024,MS11S2070-018
MS12_2122-012,MS11S2024-024,MS11S2070-018
MS12_2122-013,MS11S2024-024,MS11S2070-018
MS12_2122-014,MS11S2024-024,MS11S2070-018
MS12_2122-015,MS11S2024-024,MS11S2070-018
MS12_2122-016,MS11S2024-024,MS11S2070-018
MS12_2122-017,MS11S2024-024,MS11S2070-018
MS12_2122-018,MS11S2024-024,MS11S2070-018
MS12_2122-019,MS11S2024-024,MS11S2070-018
MS12_2122-020,MS11S2024-024,MS11S2070-018
MS12_2122-021,MS11S2024-024,MS11S2070-018
MS12_2122-022,MS11S2024-024,MS11S2070-018
MS12_2122-023,MS11S2024-024,MS11S2070-018
MS12_2122-024,MS11S2024-024,MS11S2070-018
MS12_2123-001,MS11S2026-006,MS11S2075-019
MS12_2123-002,MS11S2026-006,MS11S2075-019
MS12_2123-003,MS11S2026-006,MS11S2075-019
MS12_2123-004,MS11S2026-006,MS11S2075-019
MS12_2123-005,MS11S2026-006,MS11S2075-019
MS12_2123-006,MS11S2026-006,MS11S2075-019
MS12_2123-007,MS11S2026-006,MS11S2075-019
MS12_2123-008,MS11S2026-006,MS11S2075-019
MS12_2123-009,MS11S2026-006,MS11S2075-019
MS12_2123-010,MS11S2026-006,MS11S2075-019
MS12_2123-011,MS11S2026-006,MS11S2075-019
MS12_2123-012,MS11S2026-006,MS11S2075-019
MS12_2123-013,MS11S2026-006,MS11S2075-019
MS12_2123-014,MS11S2026-006,MS11S2075-019
MS12_2123-015,MS11S2026-006,MS11S2075-019
MS12_2123-016,MS11S2026-006,MS11S2075-019
MS12_2123-017,MS11S2026-006,MS11S2075-019
MS12_2123-018,MS11S2026-006,MS11S2075-019
MS12_2123-019,MS11S2026-006,MS11S2075-019
MS12_2123-020,MS11S2026-006,MS11S2075-019
MS12_2123-021,MS11S2026-006,MS11S2075-019
MS12_2123-022,MS11S2026-006,MS11S2075-019
MS12_2123-023,MS11S2026-006,MS11S2075-019
MS12_2123-024,MS11S2026-006,MS11S2075-019
MS12_2124-001,MS11S2026-019,MS11S2053-023
MS12_2124-002,MS11S2026-019,MS11S2053-023
MS12_2124-003,MS11S2026-019,MS11S2053-023
MS12_2124-004,MS11S2026-019,MS11S2053-023
MS12_2124-005,MS11S2026-019,MS11S2053-023
MS12_2124-006,MS11S2026-019,MS11S2053-023
MS12_2124-007,MS11S2026-019,MS11S2053-023
MS12_2124-008,MS11S2026-019,MS11S2053-023
MS12_2124-009,MS11S2026-019,MS11S2053-023
MS12_2124-010,MS11S2026-019,MS11S2053-023
MS12_2124-011,MS11S2026-019,MS11S2053-023
MS12_2124-012,MS11S2026-019,MS11S2053-023
MS12_2124-013,MS11S2026-019,MS11S2053-023
MS12_2124-014,MS11S2026-019,MS11S2053-023
MS12_2124-015,MS11S2026-019,MS11S2053-023
MS12_2124-016,MS11S2026-019,MS11S2053-023
MS12_2124-017,MS11S2026-019,MS11S2053-023
MS12_2124-018,MS11S2026-019,MS11S2053-023
MS12_2124-019,MS11S2026-019,MS11S2053-023
MS12_2124-020,MS11S2026-019,MS11S2053-023
MS12_2124-021,MS11S2026-019,MS11S2053-023
MS12_2124-022,MS11S2026-019,MS11S2053-023
MS12_2124-023,MS11S2026-019,MS11S2053-023
MS12_2124-024,MS11S2026-019,MS11S2053-023
MS12_2125-001,MS11S2029-011,MS11S2052-012
MS12_2125-002,MS11S2029-011,MS11S2052-012
MS12_2125-003,MS11S2029-011,MS11S2052-012
MS12_2125-004,MS11S2029-011,MS11S2052-012
MS12_2125-005,MS11S2029-011,MS11S2052-012
MS12_2125-006,MS11S2029-011,MS11S2052-012
MS12_2125-007,MS11S2029-011,MS11S2052-012
MS12_2125-008,MS11S2029-011,MS11S2052-012
MS12_2125-009,MS11S2029-011,MS11S2052-012
MS12_2125-010,MS11S2029-011,MS11S2052-012
MS12_2125-011,MS11S2029-011,MS11S2052-012
MS12_2125-012,MS11S2029-011,MS11S2052-012
MS12_2125-013,MS11S2029-011,MS11S2052-012
MS12_2125-014,MS11S2029-011,MS11S2052-012
MS12_2125-015,MS11S2029-011,MS11S2052-012
MS12_2125-016,MS11S2029-011,MS11S2052-012
MS12_2125-017,MS11S2029-011,MS11S2052-012
MS12_2125-018,MS11S2029-011,MS11S2052-012
MS12_2125-019,MS11S2029-011,MS11S2052-012
MS12_2125-020,MS11S2029-011,MS11S2052-012
MS12_2125-021,MS11S2029-011,MS11S2052-012
MS12_2125-022,MS11S2029-011,MS11S2052-012
MS12_2125-023,MS11S2029-011,MS11S2052-012
MS12_2125-024,MS11S2029-011,MS11S2052-012
MS12_2126-001,MS11S2029-012,MS11S2076-022
MS12_2126-002,MS11S2029-012,MS11S2076-022
MS12_2126-003,MS11S2029-012,MS11S2076-022
MS12_2126-004,MS11S2029-012,MS11S2076-022
MS12_2126-005,MS11S2029-012,MS11S2076-022
MS12_2126-006,MS11S2029-012,MS11S2076-022
MS12_2126-007,MS11S2029-012,MS11S2076-022
MS12_2126-008,MS11S2029-012,MS11S2076-022
MS12_2126-009,MS11S2029-012,MS11S2076-022
MS12_2126-010,MS11S2029-012,MS11S2076-022
MS12_2126-011,MS11S2029-012,MS11S2076-022
MS12_2126-012,MS11S2029-012,MS11S2076-022
MS12_2126-013,MS11S2029-012,MS11S2076-022
MS12_2126-014,MS11S2029-012,MS11S2076-022
MS12_2126-015,MS11S2029-012,MS11S2076-022
MS12_2126-016,MS11S2029-012,MS11S2076-022
MS12_2126-017,MS11S2029-012,MS11S2076-022
MS12_2126-018,MS11S2029-012,MS11S2076-022
MS12_2126-019,MS11S2029-012,MS11S2076-022
MS12_2126-020,MS11S2029-012,MS11S2076-022
MS12_2126-021,MS11S2029-012,MS11S2076-022
MS12_2126-022,MS11S2029-012,MS11S2076-022
MS12_2126-023,MS11S2029-012,MS11S2076-022
MS12_2126-024,MS11S2029-012,MS11S2076-022
MS12_2128-001,MS11S2029-014,MS11S2082-001
MS12_2128-002,MS11S2029-014,MS11S2082-001
MS12_2128-003,MS11S2029-014,MS11S2082-001
MS12_2128-004,MS11S2029-014,MS11S2082-001
MS12_2128-005,MS11S2029-014,MS11S2082-001
MS12_2128-006,MS11S2029-014,MS11S2082-001
MS12_2128-007,MS11S2029-014,MS11S2082-001
MS12_2128-008,MS11S2029-014,MS11S2082-001
MS12_2128-009,MS11S2029-014,MS11S2082-001
MS12_2128-010,MS11S2029-014,MS11S2082-001
MS12_2128-011,MS11S2029-014,MS11S2082-001
MS12_2128-012,MS11S2029-014,MS11S2082-001
MS12_2128-013,MS11S2029-014,MS11S2082-001
MS12_2128-014,MS11S2029-014,MS11S2082-001
MS12_2128-015,MS11S2029-014,MS11S2082-001
MS12_2128-016,MS11S2029-014,MS11S2082-001
MS12_2128-017,MS11S2029-014,MS11S2082-001
MS12_2128-018,MS11S2029-014,MS11S2082-001
MS12_2128-019,MS11S2029-014,MS11S2082-001
MS12_2128-020,MS11S2029-014,MS11S2082-001
MS12_2128-021,MS11S2029-014,MS11S2082-001
MS12_2128-022,MS11S2029-014,MS11S2082-001
MS12_2128-023,MS11S2029-014,MS11S2082-001
MS12_2128-024,MS11S2029-014,MS11S2082-001
MS12_2129-001,MS11S2029-018,MS11S2078-017
MS12_2129-002,MS11S2029-018,MS11S2078-017
MS12_2129-003,MS11S2029-018,MS11S2078-017
MS12_2129-004,MS11S2029-018,MS11S2078-017
MS12_2129-005,MS11S2029-018,MS11S2078-017
MS12_2129-006,MS11S2029-018,MS11S2078-017
MS12_2129-007,MS11S2029-018,MS11S2078-017
MS12_2129-008,MS11S2029-018,MS11S2078-017
MS12_2129-009,MS11S2029-018,MS11S2078-017
MS12_2129-010,MS11S2029-018,MS11S2078-017
MS12_2129-011,MS11S2029-018,MS11S2078-017
MS12_2129-012,MS11S2029-018,MS11S2078-017
MS12_2129-013,MS11S2029-018,MS11S2078-017
MS12_2129-014,MS11S2029-018,MS11S2078-017
MS12_2129-015,MS11S2029-018,MS11S2078-017
MS12_2129-016,MS11S2029-018,MS11S2078-017
MS12_2129-017,MS11S2029-018,MS11S2078-017
MS12_2129-018,MS11S2029-018,MS11S2078-017
MS12_2129-019,MS11S2029-018,MS11S2078-017
MS12_2129-020,MS11S2029-018,MS11S2078-017
MS12_2129-021,MS11S2029-018,MS11S2078-017
MS12_2129-022,MS11S2029-018,MS11S2078-017
MS12_2129-023,MS11S2029-018,MS11S2078-017
MS12_2129-024,MS11S2029-018,MS11S2078-017
MS12_2131-001,MS11S2029-019,MS11S2014-023
MS12_2131-002,MS11S2029-019,MS11S2014-023
MS12_2131-003,MS11S2029-019,MS11S2014-023
MS12_2131-004,MS11S2029-019,MS11S2014-023
MS12_2131-005,MS11S2029-019,MS11S2014-023
MS12_2131-006,MS11S2029-019,MS11S2014-023
MS12_2131-007,MS11S2029-019,MS11S2014-023
MS12_2131-008,MS11S2029-019,MS11S2014-023
MS12_2131-009,MS11S2029-019,MS11S2014-023
MS12_2131-010,MS11S2029-019,MS11S2014-023
MS12_2131-011,MS11S2029-019,MS11S2014-023
MS12_2131-012,MS11S2029-019,MS11S2014-023
MS12_2131-013,MS11S2029-019,MS11S2014-023
MS12_2131-014,MS11S2029-019,MS11S2014-023
MS12_2131-015,MS11S2029-019,MS11S2014-023
MS12_2131-016,MS11S2029-019,MS11S2014-023
MS12_2131-017,MS11S2029-019,MS11S2014-023
MS12_2131-018,MS11S2029-019,MS11S2014-023
MS12_2131-019,MS11S2029-019,MS11S2014-023
MS12_2131-020,MS11S2029-019,MS11S2014-023
MS12_2131-021,MS11S2029-019,MS11S2014-023
MS12_2131-022,MS11S2029-019,MS11S2014-023
MS12_2131-023,MS11S2029-019,MS11S2014-023
MS12_2131-024,MS11S2029-019,MS11S2014-023
MS12_2132-001,MS11S2029-019,MS11S2069-019
MS12_2132-002,MS11S2029-019,MS11S2069-019
MS12_2132-003,MS11S2029-019,MS11S2069-019
MS12_2132-004,MS11S2029-019,MS11S2069-019
MS12_2132-005,MS11S2029-019,MS11S2069-019
MS12_2132-006,MS11S2029-019,MS11S2069-019
MS12_2132-007,MS11S2029-019,MS11S2069-019
MS12_2132-008,MS11S2029-019,MS11S2069-019
MS12_2132-009,MS11S2029-019,MS11S2069-019
MS12_2132-010,MS11S2029-019,MS11S2069-019
MS12_2132-011,MS11S2029-019,MS11S2069-019
MS12_2132-012,MS11S2029-019,MS11S2069-019
MS12_2132-013,MS11S2029-019,MS11S2069-019
MS12_2132-014,MS11S2029-019,MS11S2069-019
MS12_2132-015,MS11S2029-019,MS11S2069-019
MS12_2132-016,MS11S2029-019,MS11S2069-019
MS12_2132-017,MS11S2029-019,MS11S2069-019
MS12_2132-018,MS11S2029-019,MS11S2069-019
MS12_2132-019,MS11S2029-019,MS11S2069-019
MS12_2132-020,MS11S2029-019,MS11S2069-019
MS12_2132-021,MS11S2029-019,MS11S2069-019
MS12_2132-022,MS11S2029-019,MS11S2069-019
MS12_2132-023,MS11S2029-019,MS11S2069-019
MS12_2132-024,MS11S2029-019,MS11S2069-019
MS12_2134-001,MS11S2029-024,MS11S2028-017
MS12_2134-002,MS11S2029-024,MS11S2028-017
MS12_2134-003,MS11S2029-024,MS11S2028-017
MS12_2134-004,MS11S2029-024,MS11S2028-017
MS12_2134-005,MS11S2029-024,MS11S2028-017
MS12_2134-006,MS11S2029-024,MS11S2028-017
MS12_2134-007,MS11S2029-024,MS11S2028-017
MS12_2134-008,MS11S2029-024,MS11S2028-017
MS12_2134-009,MS11S2029-024,MS11S2028-017
MS12_2134-010,MS11S2029-024,MS11S2028-017
MS12_2134-011,MS11S2029-024,MS11S2028-017
MS12_2134-012,MS11S2029-024,MS11S2028-017
MS12_2134-013,MS11S2029-024,MS11S2028-017
MS12_2134-014,MS11S2029-024,MS11S2028-017
